baseline_HV_unit,baseline_IGD,baseline_normalized_HV,baseline_raw_HV,baseline_status,category,config_hash,delta_HV_unit,delta_normalized_HV,family,function_evaluations_equal,intervention_HV_unit,intervention_IGD,intervention_id,intervention_normalized_HV,intervention_raw_HV,intervention_status,problem,seed,source_matrix,task_id
0.6973412200173806,0.018147046903729497,0.8437828762210307,0.8437828762210307,ok,mutation,cc116fdf0d996a17,0.007903236240386219,0.009562915850867326,ZDT,True,0.7052444562577668,0.013475350575334829,mutation_eta_01,0.853345792071898,0.853345792071898,ok,ZDT1,0,phase1_5B_10seed,ZDT1_n10_m2
0.7044421669398637,0.013974908870728806,0.8523750219972352,0.8523750219972352,ok,mutation,cc116fdf0d996a17,0.0010539430204587698,0.0012752710547551116,ZDT,True,0.7054961099603225,0.013047602346952117,mutation_eta_01,0.8536502930519904,0.8536502930519904,ok,ZDT1,1,phase1_5B_10seed,ZDT1_n10_m2
0.7025973192106282,0.01495878461039073,0.8501427562448602,0.8501427562448602,ok,mutation,cc116fdf0d996a17,0.0024048871033210315,0.0029099133950184486,ZDT,True,0.7050022063139493,0.01392309382869385,mutation_eta_01,0.8530526696398787,0.8530526696398787,ok,ZDT1,2,phase1_5B_10seed,ZDT1_n10_m2
0.6367085590283216,0.13399661689502987,0.7704173564242692,0.7704173564242692,ok,mutation,cc116fdf0d996a17,0.07190381030276442,0.08700361046634497,ZDT,True,0.708612369331086,0.011541631590535407,mutation_eta_01,0.8574209668906142,0.8574209668906142,ok,ZDT1,3,phase1_5B_10seed,ZDT1_n10_m2
0.6951283769768659,0.020465105518142006,0.8411053361420079,0.8411053361420079,ok,mutation,cc116fdf0d996a17,0.01293858960743935,0.015655693425001616,ZDT,True,0.7080669665843052,0.012497763566337455,mutation_eta_01,0.8567610295670095,0.8567610295670095,ok,ZDT1,4,phase1_5B_10seed,ZDT1_n10_m2
0.6502922430361348,0.10944548604773369,0.7868536140737232,0.7868536140737232,ok,mutation,cc116fdf0d996a17,0.05671790468040925,0.0686286646632952,ZDT,True,0.707010147716544,0.012421905754203943,mutation_eta_01,0.8554822787370184,0.8554822787370184,ok,ZDT1,5,phase1_5B_10seed,ZDT1_n10_m2
0.6997539770108653,0.016317894498908726,0.8467023121831471,0.8467023121831471,ok,mutation,cc116fdf0d996a17,-0.0009938666525365172,-0.001202578649569186,ZDT,True,0.6987601103583287,0.017542090926839126,mutation_eta_01,0.8454997335335779,0.8454997335335779,ok,ZDT1,6,phase1_5B_10seed,ZDT1_n10_m2
0.6420136533185172,0.12573389856211456,0.776836520515406,0.776836520515406,ok,mutation,cc116fdf0d996a17,0.06470381148730307,0.07829161189963674,ZDT,True,0.7067174648058203,0.012687829111500232,mutation_eta_01,0.8551281324150427,0.8551281324150427,ok,ZDT1,7,phase1_5B_10seed,ZDT1_n10_m2
0.6975342849875682,0.019367026410246967,0.8440164848349576,0.8440164848349576,ok,mutation,cc116fdf0d996a17,0.004690038785232908,0.005674946930131819,ZDT,True,0.7022243237728011,0.014868476515695296,mutation_eta_01,0.8496914317650894,0.8496914317650894,ok,ZDT1,8,phase1_5B_10seed,ZDT1_n10_m2
0.690059504230738,0.023031252498993897,0.8349720001191931,0.8349720001191931,ok,mutation,cc116fdf0d996a17,0.016835412542908632,0.020370849176919448,ZDT,True,0.7068949167736467,0.01202862318759559,mutation_eta_01,0.8553428492961126,0.8553428492961126,ok,ZDT1,9,phase1_5B_10seed,ZDT1_n10_m2
0.6973412200173806,0.018147046903729497,0.8437828762210307,0.8437828762210307,ok,mutation,63d3be0475e9845d,0.0025139967979632178,0.0030419361255354938,ZDT,True,0.6998552168153438,0.01799034548500817,mutation_eta_02,0.8468248123465661,0.8468248123465661,ok,ZDT1,0,phase1_5B_10seed,ZDT1_n10_m2
0.7044421669398637,0.013974908870728806,0.8523750219972352,0.8523750219972352,ok,mutation,63d3be0475e9845d,-0.004099902407531177,-0.004960881913112725,ZDT,True,0.7003422645323325,0.016858517097201334,mutation_eta_02,0.8474141400841225,0.8474141400841225,ok,ZDT1,1,phase1_5B_10seed,ZDT1_n10_m2
0.7025973192106282,0.01495878461039073,0.8501427562448602,0.8501427562448602,ok,mutation,63d3be0475e9845d,0.0010107806866637109,0.0012230446308630905,ZDT,True,0.7036080998972919,0.014981100094092922,mutation_eta_02,0.8513658008757233,0.8513658008757233,ok,ZDT1,2,phase1_5B_10seed,ZDT1_n10_m2
0.6367085590283216,0.13399661689502987,0.7704173564242692,0.7704173564242692,ok,mutation,63d3be0475e9845d,0.07072428982295091,0.08557639068577061,ZDT,True,0.7074328488512724,0.013542035225099665,mutation_eta_02,0.8559937471100398,0.8559937471100398,ok,ZDT1,3,phase1_5B_10seed,ZDT1_n10_m2
0.6951283769768659,0.020465105518142006,0.8411053361420079,0.8411053361420079,ok,mutation,63d3be0475e9845d,0.00706133780387774,0.008544218742692067,ZDT,True,0.7021897147807437,0.015382185360255178,mutation_eta_02,0.8496495548847,0.8496495548847,ok,ZDT1,4,phase1_5B_10seed,ZDT1_n10_m2
0.6502922430361348,0.10944548604773369,0.7868536140737232,0.7868536140737232,ok,mutation,63d3be0475e9845d,0.05596983985574552,0.06772350622545209,ZDT,True,0.7062620828918803,0.013120475410543413,mutation_eta_02,0.8545771202991753,0.8545771202991753,ok,ZDT1,5,phase1_5B_10seed,ZDT1_n10_m2
0.6997539770108653,0.016317894498908726,0.8467023121831471,0.8467023121831471,ok,mutation,63d3be0475e9845d,0.00698779337486313,0.00845522998358439,ZDT,True,0.7067417703857284,0.012517285901852743,mutation_eta_02,0.8551575421667315,0.8551575421667315,ok,ZDT1,6,phase1_5B_10seed,ZDT1_n10_m2
0.6420136533185172,0.12573389856211456,0.776836520515406,0.776836520515406,ok,mutation,63d3be0475e9845d,0.0652688386805558,0.07897529480347254,ZDT,True,0.707282491999073,0.012586734767874022,mutation_eta_02,0.8558118153188785,0.8558118153188785,ok,ZDT1,7,phase1_5B_10seed,ZDT1_n10_m2
0.6975342849875682,0.019367026410246967,0.8440164848349576,0.8440164848349576,ok,mutation,63d3be0475e9845d,0.008838321220970752,0.01069436867737461,ZDT,True,0.7063726062085389,0.012613056539301082,mutation_eta_02,0.8547108535123322,0.8547108535123322,ok,ZDT1,8,phase1_5B_10seed,ZDT1_n10_m2
0.690059504230738,0.023031252498993897,0.8349720001191931,0.8349720001191931,ok,mutation,63d3be0475e9845d,0.019439654906334827,0.023521982436665145,ZDT,True,0.7094991591370728,0.010650899429356929,mutation_eta_02,0.8584939825558583,0.8584939825558583,ok,ZDT1,9,phase1_5B_10seed,ZDT1_n10_m2
0.6973412200173806,0.018147046903729497,0.8437828762210307,0.8437828762210307,ok,mutation,635d1e13e520fdf7,-0.0021313581228596316,-0.002578943328660155,ZDT,True,0.6952098618945209,0.022080360745909425,mutation_eta_03,0.8412039328923705,0.8412039328923705,ok,ZDT1,0,phase1_5B_10seed,ZDT1_n10_m2
0.7044421669398637,0.013974908870728806,0.8523750219972352,0.8523750219972352,ok,mutation,635d1e13e520fdf7,-0.004570582007897499,-0.005530404229555974,ZDT,True,0.6998715849319662,0.01688340641728266,mutation_eta_03,0.8468446177676793,0.8468446177676793,ok,ZDT1,1,phase1_5B_10seed,ZDT1_n10_m2
0.7025973192106282,0.01495878461039073,0.8501427562448602,0.8501427562448602,ok,mutation,635d1e13e520fdf7,0.004270288314718996,0.005167048860809986,ZDT,True,0.7068676075253472,0.012284056163009316,mutation_eta_03,0.8553098051056702,0.8553098051056702,ok,ZDT1,2,phase1_5B_10seed,ZDT1_n10_m2
0.6367085590283216,0.13399661689502987,0.7704173564242692,0.7704173564242692,ok,mutation,635d1e13e520fdf7,0.0546320597506452,0.0661047922982807,ZDT,True,0.6913406187789668,0.028467349336698002,mutation_eta_03,0.8365221487225499,0.8365221487225499,ok,ZDT1,3,phase1_5B_10seed,ZDT1_n10_m2
